mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_max_depth;param_max_features;param_min_samples_leaf;param_min_samples_split;param_n_estimators;params;mean_test_score;std_test_score;rank_test_score
9,5261971950531;0,4974959796186561;0,5017426013946533;0,02541628503492158;15;log2;2;5;200;{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200};1,0;0,0;1
5,097664737701416;0,15634842444367772;0,3226877212524414;0,04474370751870257;15;log2;2;5;100;{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100};1,0;0,0;1
23,85716109275818;0,7448956044535058;1,065641736984253;0,056114529510797824;15;log2;2;2;500;{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500};1,0;0,0;1
13,90737051963806;0,5028607871256531;0,725254487991333;0,024872542887015618;15;log2;2;2;300;{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300};1,0;0,0;1
9,657063579559326;0,25785161197862055;0,4835221290588379;0,02226093567425781;15;log2;2;2;200;{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200};1,0;0,0;1
5,00497260093689;0,267576935233811;0,367999267578125;0,05471899017221996;15;log2;2;2;100;{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100};1,0;0,0;1
5,029857349395752;0,17784790500661027;0,3257425785064697;0,04893971742564094;15;log2;2;10;100;{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100};1,0;0,0;1
23,978537130355836;0,5681164489061163;1,0870117664337158;0,06651959962026392;15;log2;1;10;500;{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500};1,0;0,0;1
9,587411403656006;0,5351393508642023;0,5040749549865723;0,028336232781199733;15;log2;1;10;200;{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200};1,0;0,0;1
5,131695508956909;0,12636764118783178;0,36260404586791994;0,04024029310304155;15;log2;1;10;100;{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100};1,0;0,0;1
24,220038747787477;0,5856124300235401;1,04725980758667;0,049814685278861355;15;log2;1;5;500;{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500};1,0;0,0;1
13,983743810653687;0,5367544370872955;0,7516640663146973;0,07012599623936283;15;log2;1;5;300;{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300};1,0;0,0;1
9,45795488357544;0,5667655485016951;0,5188808917999268;0,0556836853254149;15;log2;1;5;200;{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200};1,0;0,0;1
5,189535617828369;0,3065231497646291;0,3116621017456055;0,05713166027075627;15;log2;1;5;100;{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100};1,0;0,0;1
24,199728345870973;0,8926271805171896;1,086183214187622;0,0871401344325489;15;log2;1;2;500;{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500};1,0;0,0;1
13,83916506767273;0,3745284222541395;0,7393769264221192;0,05782969695480258;15;log2;1;2;300;{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300};1,0;0,0;1
14,003405380249024;0,36236107159789954;0,7176592350006104;0,012764183301493408;15;log2;1;10;300;{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300};1,0;0,0;1
9,557937383651733;0,6401875289202108;0,5203622817993164;0,05393184701432211;15;log2;2;10;200;{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200};1,0;0,0;1
13,903315687179566;0,31195584448429403;0,7174874782562256;0,03529978092072084;15;log2;2;10;300;{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300};1,0;0,0;1
24,160542583465578;0,9536361547349962;1,0454403400421142;0,07152427948775766;15;log2;2;10;500;{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500};1,0;0,0;1
14,126350450515748;0,7127089498872531;0,7001324653625488;0,025422290244215395;20;sqrt;1;5;300;{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300};1,0;0,0;1
9,449873638153075;0,49454863120073167;0,5004842281341553;0,014122071695440988;20;sqrt;1;5;200;{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200};1,0;0,0;1
5,127727699279785;0,09562564400343802;0,3406482219696045;0,04099795942957325;20;sqrt;1;5;100;{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100};1,0;0,0;1
23,96892066001892;0,6436056191957281;1,0786571979522706;0,08116427516123774;20;sqrt;1;2;500;{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500};1,0;0,0;1
13,891413593292237;0,40525388155244535;0,7033803462982178;0,026544899910870362;20;sqrt;1;2;300;{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300};1,0;0,0;1
9,589148092269898;0,31680130595517586;0,5464111804962158;0,058586325263818295;20;sqrt;1;2;200;{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200};1,0;0,0;1
4,995275354385376;0,1813968116893773;0,330628776550293;0,06028303088631154;20;sqrt;1;2;100;{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100};1,0;0,0;1
23,950002431869507;1,1258855289953522;1,0364434719085693;0,06407752168589881;15;log2;4;10;500;{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500};1,0;0,0;1
14,038593578338624;0,35714626511659214;0,6891811847686767;0,013671499369661355;15;log2;4;10;300;{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300};1,0;0,0;1
9,649992418289184;0,3657008821144293;0,5231028079986573;0,04202354070853991;15;log2;4;10;200;{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200};1,0;0,0;1
5,025866889953614;0,246837588195445;0,37990555763244627;0,07571616771624087;15;log2;4;10;100;{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100};1,0;0,0;1
24,050013875961305;0,6299895909766838;1,0512227058410644;0,05457566709031666;15;log2;4;5;500;{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500};1,0;0,0;1
13,88662257194519;0,2566098584966391;0,7045502662658691;0,04048555949463031;15;log2;4;5;300;{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300};1,0;0,0;1
9,373694133758544;0,4062420749336422;0,5417616367340088;0,06734626414704477;15;log2;4;5;200;{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200};1,0;0,0;1
5,138311910629272;0,20096931832618922;0,3282686710357666;0,06092051066486361;15;log2;4;5;100;{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100};1,0;0,0;1
23,790641164779665;1,00336385548432;1,085079050064087;0,0646970052137861;15;log2;4;2;500;{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500};1,0;0,0;1
13,971881008148193;0,30969367849654;0,7318278789520264;0,033922076147184496;15;log2;4;2;300;{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300};1,0;0,0;1
9,701865530014038;0,5430954459962017;0,5184418678283691;0,06432669708524151;15;log2;4;2;200;{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200};1,0;0,0;1
5,126806545257568;0,08594365469145784;0,33386964797973634;0,079321779765502;15;log2;4;2;100;{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100};1,0;0,0;1
5,110288619995117;0,2810809533912504;0,35820870399475097;0,047796184547200624;20;sqrt;1;10;100;{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100};1,0;0,0;1
9,777907228469848;0,44533519019346424;0,48241477012634276;0,025744880508195123;15;log2;1;2;200;{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200};1,0;0,0;1
9,499354839324951;0,4004328322125807;0,4860036373138428;0,0263524893527509;20;log2;2;5;200;{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200};1,0;0,0;1
23,82991442680359;0,6465835855913842;1,0253332138061524;0,04212806838117173;20;log2;2;5;500;{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500};1,0;0,0;1
13,965235996246339;0,3334441941545462;0,7643420696258545;0,06332006247178024;;log2;1;10;300;{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300};1,0;0,0;1
9,50478777885437;0,47059262035430444;0,505670166015625;0,02928971350968209;;log2;1;10;200;{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200};1,0;0,0;1
5,010844612121582;0,14428118802240983;0,3078596591949463;0,03969074528982255;;log2;1;10;100;{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100};1,0;0,0;1
24,29762806892395;0,7104611064630535;1,0106688022613526;0,06068806891282968;;log2;1;5;500;{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500};1,0;0,0;1
13,852636098861694;0,6410500106872896;0,6896898746490479;0,04908605064972685;;log2;1;5;300;{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300};1,0;0,0;1
9,676098537445068;0,4088329568541888;0,5226962566375732;0,06503080648178697;;log2;1;5;200;{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200};1,0;0,0;1
5,028721141815185;0,17821305846706342;0,28841166496276854;0,006079004631244556;;log2;1;5;100;{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100};1,0;0,0;1
23,98541831970215;0,6959624077321054;1,0540608882904052;0,08086398415274586;;log2;1;2;500;{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500};1,0;0,0;1
23,860646772384644;0,6339198027353556;1,0221951961517335;0,047579649451627515;;log2;1;10;500;{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500};1,0;0,0;1
13,982424449920654;0,5382612345089851;0,7221646308898926;0,08159174864328886;;log2;1;2;300;{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300};1,0;0,0;1
4,9980254650115965;0,23511977474963727;0,3064162254333496;0,04575396923467399;;log2;1;2;100;{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100};1,0;0,0;1
23,969939851760863;0,5043784959977414;1,076389694213867;0,04798769450992553;;sqrt;4;10;500;{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500};1,0;0,0;1
14,082577276229859;0,6154820540837839;0,6950128078460693;0,025158448888140433;;sqrt;4;10;300;{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300};1,0;0,0;1
9,427296590805053;0,5613650462524327;0,5291469097137451;0,052965132762101554;;sqrt;4;10;200;{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200};1,0;0,0;1
5,049840879440308;0,1892033530746924;0,3492446422576904;0,08379589974848234;;sqrt;4;10;100;{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100};1,0;0,0;1
23,785302925109864;0,802855916772766;1,0462785720825196;0,0759807122286877;;sqrt;4;5;500;{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500};1,0;0,0;1
14,036420106887817;0,4275646137629761;0,7201036930084228;0,027933799541673916;;sqrt;4;5;300;{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300};1,0;0,0;1
9,578892421722411;0,4484411487670562;0,5105790615081787;0,03198600322523684;;sqrt;4;5;200;{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200};1,0;0,0;1
9,427914476394653;0,5836088450661611;0,5339041233062745;0,052112742289695126;;log2;1;2;200;{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200};1,0;0,0;1
5,234726095199585;0,17633497469705678;0,2983397960662842;0,04604739587214043;;log2;2;2;100;{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100};1,0;0,0;1
9,48801236152649;0,31217328954520096;0,5234802722930908;0,06020038723115368;;log2;2;2;200;{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200};1,0;0,0;1
14,003354167938232;0,24540165463686525;0,7042091846466064;0,02624393262440688;;log2;2;2;300;{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300};1,0;0,0;1
9,512880659103393;0,5322079483128918;0,5191845893859863;0,04907335319662388;;log2;4;10;200;{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200};1,0;0,0;1
5,0943145751953125;0,21811484948551849;0,3575152397155762;0,06479573467680132;;log2;4;10;100;{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100};1,0;0,0;1
23,941229724884032;0,8982544466716639;1,0412925243377686;0,05405690947129378;;log2;4;5;500;{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500};1,0;0,0;1
13,881727313995361;0,42169817114376257;0,7175492286682129;0,05823229232575074;;log2;4;5;300;{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300};1,0;0,0;1
9,449448537826537;0,5895931147527216;0,488216495513916;0,013985573815796662;;log2;4;5;200;{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200};1,0;0,0;1
5,1189251899719235;0,1842232817123662;0,3659787178039551;0,04040116004984938;;log2;4;5;100;{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100};1,0;0,0;1
24,18982572555542;1,1177933332445764;1,0972838401794434;0,06894078585237047;;log2;4;2;500;{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500};1,0;0,0;1
